age,no_of_children,net_yearly_income,no_of_days_employed,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,gender_F,gender_M,gender_XNA,owns_car_Y,owns_house_Y,occupation_type_Accountants,occupation_type_Cleaning staff,occupation_type_Cooking staff,occupation_type_Core staff,occupation_type_Drivers,occupation_type_HR staff,occupation_type_High skill tech staff,occupation_type_IT staff,occupation_type_Laborers,occupation_type_Low-skill Laborers,occupation_type_Managers,occupation_type_Medicine staff,occupation_type_Private service staff,occupation_type_Realty agents,occupation_type_Sales staff,occupation_type_Secretaries,occupation_type_Security staff,occupation_type_Unknown,occupation_type_Waiters/barmen staff,default.payment.next.month
0.4375,0.0,0.0007970400892241,0.0041533196440793,0.1111111111111111,0.0,0.0994612388496105,0.0011385265428545,0.9393939393939394,0.0712694877505567,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.46875,0.0,0.0010504956644704,0.0006926762491444,0.0,1.0,0.0551068922387787,0.0008765713108029,0.7777777777777778,0.0801781737193764,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.1111111111111111,0.0005560259058733,0.0099931553730321,0.2222222222222222,0.0,0.0857828202369009,0.0004536295961898,0.7676767676767676,0.2160356347438752,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.15625,0.0,0.0006717728452626,0.0078685831622176,0.0,0.0,0.050901419711381,0.0005404230432696,0.7070707070707071,0.2717149220489978,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.2222222222222222,0.0013980275326193,0.0029377138945927,0.3333333333333333,0.0,0.0927297394258584,0.0008720985180883,0.8787878787878788,0.3452115812917594,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1875,0.1111111111111111,0.0012404305761246,0.0062368240930869,0.2222222222222222,0.0,0.082075421528456,0.0012576576194345,0.8282828282828283,0.0467706013363029,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.96875,0.1111111111111111,0.0008266030505079,0.0063244353182751,0.2222222222222222,0.0,0.130332241412891,0.0008215628999559,0.8080808080808081,0.3474387527839643,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.71875,0.1111111111111111,0.0013355553879535,0.0026201232032854,0.2222222222222222,0.0,0.1095291976482176,0.0020683276852438,1.0,0.4142538975501114,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.125,0.1111111111111111,0.0010262889892171,0.0040520191649555,0.2222222222222222,0.0,0.0548896926521514,0.0012338421347087,0.7070707070707071,0.2917594654788418,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.03125,0.1111111111111111,0.0011626772415902,0.0262833675564681,0.2222222222222222,0.0,0.1124930299277892,0.0015538366874242,0.9191919191919192,0.1158129175946547,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.75,0.0,0.0006000075656509,0.0038795345653661,0.1111111111111111,0.0,0.1116540282468093,0.0011512686367962,0.9393939393939394,0.0534521158129175,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.0004170427894346,0.0012594113620807,0.1111111111111111,1.0,0.0864015843602059,0.0008423770321792,0.898989898989899,0.1469933184855233,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.53125,0.0,0.0006220114700506,0.001223819301848,0.0,0.0,0.0802243765630782,0.0004636855085565,0.8181818181818182,0.0200445434298441,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.90625,0.0,0.0010211973909746,0.0017084188911704,0.0,0.0,0.0922429275803858,0.0014160231392776,0.8484848484848485,0.3741648106904232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.0,0.0010551553064542,0.0050978781656399,0.0,0.0,0.0755430472979257,0.0018544782673236,0.8080808080808081,0.3608017817371937,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.90625,0.0,0.0012983252918994,0.0051909650924024,0.1111111111111111,1.0,0.1273197095368263,0.0007032616771025,0.8484848484848485,0.0267260579064587,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0625,0.0,0.0013165784459924,0.001949349760438,0.0,0.0,0.0601414239964545,0.0019993997070102,0.7878787878787878,0.3942093541202672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.25,0.0,0.0023031062843874,0.0067132101300479,0.1111111111111111,1.0,0.1171354179276931,0.0019930924331577,0.8585858585858586,0.3875278396436525,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5625,0.2222222222222222,0.0012325716581759,0.0038384668035592,0.2222222222222222,1.0,0.059183603892273,0.0006335327599063,0.9797979797979798,0.1069042316258351,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.125,0.0,0.0007187384779185,0.0031676933607118,0.1111111111111111,0.0,0.0279912515026065,0.0010176149593628,0.9191919191919192,0.2405345211581291,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03125,0.1111111111111111,0.0006593941968078,0.0004435318275154,0.2222222222222222,0.0,0.103081150129195,0.0008977934624737,0.8585858585858586,0.3385300668151447,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5625,0.2222222222222222,0.0022572246281629,0.0063107460643394,0.3333333333333333,1.0,0.0957427622871429,0.0040209217786768,0.7070707070707071,0.3140311804008908,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.96875,0.0,0.0021292207611728,0.0032662559890485,0.0,0.0,0.236035221929462,0.0030836847228139,0.7171717171717171,0.1759465478841871,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1875,0.0,0.0019787030128018,0.0101190965092402,0.1111111111111111,0.0,0.1396443898387049,0.0016364493809057,0.7676767676767676,0.3986636971046771,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.65625,0.0,0.0013557444223412,1.0,0.1111111111111111,0.0,0.0511855467207879,0.0017330536074086,1.0,0.0044543429844097,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.1875,0.0,0.0008306378161405,0.0026392881587953,0.0,0.0,0.1671851010289546,0.0005514093684866,0.898989898989899,0.2071269487750557,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.53125,0.2222222222222222,0.0005675465395521,0.0045503080082135,0.3333333333333333,0.0,0.1256675442720605,0.0011163457061198,0.7373737373737373,0.2182628062360802,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.53125,0.2222222222222222,0.001169212862713,0.0063162217659137,0.3333333333333333,0.0,0.1165780576434446,0.0007845442914403,0.9494949494949496,0.0734966592427616,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.78125,0.1111111111111111,0.0009930531562347,0.0003559206023271,0.1111111111111111,0.0,0.0366420428372943,0.0016402658084777,0.8080808080808081,0.3897550111358575,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.0010572821172419,0.0092703627652292,0.1111111111111111,0.0,0.1104742828232595,0.0011715774031999,0.7575757575757576,0.3585746102449889,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.53125,0.0,0.0012064402585963,0.0017932922655715,0.0,0.0,0.0520683995192149,0.0012374372036986,0.9090909090909092,0.0824053452115812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.78125,0.0,0.0002157131573259,0.9999671457905543,0.1111111111111111,0.0,0.0302855333751959,0.0002393968970092,0.9797979797979798,0.0623608017817371,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.75,0.0,0.0010398786642415,0.0003832991101984,0.0,0.0,0.0661140137032133,0.0004598340619926,0.98989898989899,0.4209354120267261,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.09375,0.0,0.0011657047014286,0.0005859000684462,0.1111111111111111,0.0,0.1072247585188927,0.001483721276216,0.8282828282828283,0.0890868596881959,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.375,0.1111111111111111,0.0006768497346803,0.0073045859000684,0.2222222222222222,1.0,0.0872860635471736,0.000515880512867,0.8787878787878788,0.1425389755011135,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5625,0.0,0.0018926248387545,0.0060670773442847,0.1111111111111111,0.0,0.0992700001064824,0.0012706159315559,1.0,0.3452115812917594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40625,0.1111111111111111,0.0003999670518915,0.0059329226557152,0.2222222222222222,0.0,0.0525526950654358,0.0005390897513744,0.8484848484848485,0.3986636971046771,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.625,0.0,0.0010233757181775,0.0007310061601642,0.0,0.0,0.0949334345253871,0.0006983799011149,0.8888888888888888,0.1135857461024498,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4375,0.2222222222222222,0.000745329474978,0.0058699520876112,0.3333333333333333,1.0,0.0603815464555332,0.0009907515372369,0.9797979797979798,0.1581291759465478,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.96875,0.1111111111111111,0.0006716869371993,0.0005366187542778,0.2222222222222222,0.0,0.0590447778213629,0.000489736104539,0.7878787878787878,0.3184855233853007,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.625,0.0,0.0011249999119957,0.9999890485968514,0.1111111111111111,0.0,0.0392906932923041,0.0006800081026236,0.797979797979798,0.153674832962138,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.09375,0.2222222222222222,0.0017963195549195,0.0108473648186173,0.3333333333333333,0.0,0.098810315194406,0.0020140019841021,0.8888888888888888,0.1737193763919821,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09375,0.0,0.000968040266849,0.0050595482546201,0.1111111111111111,0.0,0.0677674371176049,0.0008929656607122,0.8585858585858586,0.0579064587973273,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.625,0.0,0.0010359230562454,0.0012347707049965,0.1111111111111111,1.0,0.092048927045396,0.001214343302972,0.98989898989899,0.22271714922049,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.25,0.0,0.0010388193446323,0.0012484599589322,0.0,0.0,0.147896040876238,0.0011910627413801,0.8686868686868687,0.2449888641425389,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.53125,0.2222222222222222,0.0007433913919125,0.012580424366872,0.3333333333333333,0.0,0.0754902357002165,0.0005932859786283,0.8585858585858586,0.3964365256124721,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.96875,0.0,0.0015488434366839,0.0016098562628336,0.1111111111111111,0.0,0.1081947305072653,0.0009754141825892,0.7777777777777778,0.2093541202672605,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.46875,0.1111111111111111,0.0016465836480873,0.0010869267624914,0.2222222222222222,1.0,0.0842531864710618,0.0027315324546853,0.7878787878787878,0.0356347438752783,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3125,0.0,0.0003857169719537,0.0017467488021902,0.0,1.0,0.0616451276053708,0.0004551807126405,0.7878787878787878,0.1625835189309576,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0004814790240734,0.0020698151950718,0.1111111111111111,0.0,0.1106506692634874,0.0005939182481343,0.7272727272727273,0.2516703786191537,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.71875,0.0,0.0005165398882366,0.9999863107460644,0.0,0.0,0.1003276743297491,0.0002953132314456,0.9191919191919192,0.0801781737193764,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.53125,0.4444444444444444,0.0009652752209707,0.0024613278576317,0.5555555555555556,0.0,0.027195763386735,0.0017338609718743,0.8484848484848485,0.0757238307349666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1875,0.2222222222222222,0.0014154353911614,0.0096673511293634,0.3333333333333333,0.0,0.0434015591051536,0.0014308114346846,0.9797979797979798,0.3474387527839643,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.65625,0.0,0.0011258366806916,0.00872553045859,0.1111111111111111,0.0,0.1825077984563363,0.0011309483044869,0.8383838383838383,0.3741648106904232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5625,0.1111111111111111,0.0005854920873539,0.0060835044490075,0.2222222222222222,0.0,0.0260370689544859,0.0004514844419767,0.7575757575757576,0.3741648106904232,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.125,0.1111111111111111,0.0009952766757687,0.0102915811088295,0.2222222222222222,0.0,0.0542374494741686,0.001721781026028,0.9696969696969696,0.2962138084632517,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.875,0.0,0.0015326991869833,0.0065352498288843,0.1111111111111111,1.0,0.0861571657804536,0.0023769889355743,0.7070707070707071,0.22271714922049,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.53125,0.1111111111111111,0.000899199698474,0.0003285420944558,0.2222222222222222,0.0,0.1025219179637959,0.0012455227355367,0.9191919191919192,0.0289532293986636,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.375,0.0,0.0005914932167875,0.0004763860369609,0.1111111111111111,0.0,0.1109610946687321,0.0007674283575318,0.8686868686868687,0.4187082405345211,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1111111111111111,0.0013078649240095,0.0195154004106776,0.1111111111111111,0.0,0.0855202045174384,0.0025290944090128,0.8484848484848485,0.4387527839643652,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.1111111111111111,0.0010256093278231,0.0019958932238193,0.1111111111111111,0.0,0.038326919992332,0.000498734700369,0.9494949494949496,0.2293986636971046,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.53125,0.0,0.0007724101266812,0.0095112936344969,0.1111111111111111,0.0,0.0403861120043462,0.0003807126656257,0.898989898989899,0.354120267260579,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6875,0.0,0.000764406323256,0.0037152635181382,0.1111111111111111,0.0,0.0723202816880403,0.0013191448650671,0.9797979797979798,0.4097995545657015,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.96875,0.0,0.001495056249037,0.0036358658453114,0.1111111111111111,1.0,0.1068783070731422,0.0012129309773885,0.9090909090909092,0.131403118040089,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.15625,0.0,0.0007112587918422,0.0008596851471594,0.0,1.0,0.0803200879943711,0.0004257429126937,0.7171717171717171,0.3452115812917594,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.15625,0.0,0.0010317309701395,0.0031759069130732,0.0,0.0,0.0954916540337703,0.0006411810362578,0.898989898989899,0.2761692650334075,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.0008036864173465,0.0009390828199863,0.1111111111111111,0.0,0.0957324822841025,0.0006488585486484,0.8080808080808081,0.1648106904231625,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09375,0.0,0.0004563123670707,0.000851471594798,0.1111111111111111,0.0,0.0228765970943678,0.0003362292288724,0.7373737373737373,0.0311804008908685,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1875,0.1111111111111111,0.0027261986642145,0.0017549623545516,0.2222222222222222,1.0,0.206403097822146,0.0048066827391309,0.7878787878787878,0.0556792873051225,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.125,0.0,0.0013280334228883,0.0016344969199178,0.0,0.0,0.0904948667648698,0.002329447280616,0.9292929292929292,0.1380846325167037,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.59375,0.0,0.0008203434863132,0.9999835728952772,0.0,0.0,0.1488049772644691,0.0004156625834152,0.7575757575757576,0.0267260579064587,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.84375,0.1111111111111111,0.0005019241483371,0.0044791238877481,0.2222222222222222,0.0,0.0976140603928391,0.0004305861356627,0.9292929292929292,0.2115812917594654,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.84375,0.0,0.0008441540180984,0.0029952087611225,0.1111111111111111,0.0,0.0518152659518105,0.0009486522834124,0.898989898989899,0.4075723830734966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.46875,0.0,0.0013431206268075,0.015854893908282,0.1111111111111111,0.0,0.1470156123173339,0.000789000699122,0.797979797979798,0.3229398663697104,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
